"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Annoyed Altisaur","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","134","False","False",""
"1","1","Annul","khm","Near Mint","English","","","2026-03-05 14:10:32.160000","42","False","False",""
"1","1","Anointer of Valor","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","6","False","False",""
"1","1","Anointer Priest","akh","Near Mint","English","","","2026-03-05 14:10:32.160000","3","False","False",""
"1","1","Another Round","otj","Near Mint","English","","","2026-03-05 14:10:32.160000","307","False","False",""
"1","1","Anowon, the Ruin Thief","znc","Near Mint","English","foil","","2026-03-05 14:10:32.160000","1","False","False","0.54"
"2","2","Ant Queen","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","80","False","False",""
"1","1","Anthropede","dsk","Near Mint","English","foil","","2026-03-05 14:10:32.160000","167","False","False",""
"1","1","Anzrag, the Quake-Mole","mkm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","356","False","False",""
"1","1","Ao, the Dawn Sky","neo","Near Mint","English","foil","","2026-03-05 14:10:32.160000","433","False","False",""
"1","1","Aphelia, Viper Whisperer","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","40","False","False",""
"1","1","Apocalypse Runner","dft","Near Mint","English","foil","","2026-03-05 14:10:32.160000","319","False","False",""
"1","1","Apothecary Geist","inr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","10","False","False",""
"1","1","Apothecary Stomper","fdn","Near Mint","English","","","2026-03-05 14:10:32.160000","99","False","False",""
"1","1","Appeal to Eirdu","ecl","Near Mint","English","","","2026-03-05 14:10:32.160000","5","False","False",""
"1","1","Appendage Amalgam","dsk","Near Mint","English","foil","","2026-03-05 14:10:32.160000","83","False","False",""
"1","1","Apprentice Necromancer","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","UMA-84","False","False",""
"1","1","April O'Neil, Hacktivist","tmt","Near Mint","English","","","2026-03-05 14:10:32.160000","29","False","False",""
"1","1","April, Reporter of the Weird","tmt","Near Mint","English","","","2026-03-05 14:10:32.160000","206","False","False",""
"1","1","Aquamoeba","dmr","Near Mint","English","","","2026-03-05 14:10:32.160000","38","False","False",""
"2","2","Aquatic Alchemist // Bubble Up","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","40","False","False","0.06"
"1","1","Aquitect's Defenses","ecl","Near Mint","English","","","2026-03-05 14:10:32.160000","44","False","False",""
"1","1","Arabella, Abandoned Doll","dsk","Near Mint","English","foil","","2026-03-05 14:10:32.160000","208","False","False",""
"1","1","Arachnogenesis","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","272","False","False",""
"1","1","Arachnogenesis","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","272","False","False","4.73"
"1","1","Arachnus Spinner","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","135","False","False",""
"1","1","Arachnus Web","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","136","False","False",""
"1","1","Aragorn, Hornburg Hero","ltc","Near Mint","English","foil","","2026-03-05 14:10:32.160000","492","False","False",""
"1","1","Aragorn, King of Gondor","ltc","Near Mint","English","","","2026-03-05 14:10:32.160000","5","False","False",""
"1","1","Araña, Heart of the Spider","spm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","123","False","False",""
"1","1","Arashin Sunshield","tdm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","3","False","False",""
"1","1","Arasta of the Endless Web","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","205","False","False",""
"1","1","Arasta of the Endless Web","mar","Near Mint","English","","","2026-03-05 14:10:32.160000","32","False","False",""
"1","1","Arbaaz Mir","acr","Near Mint","English","","","2026-03-05 14:10:32.160000","46","False","False",""
"1","1","Arbiter of Woe","fdn","Near Mint","English","","","2026-03-05 14:10:32.160000","55","False","False",""
"1","1","Arbor Adherent","tdc","Near Mint","English","","","2026-03-05 14:10:32.160000","82","False","False",""
"1","1","Arboreal Alliance","ltc","Near Mint","English","foil","","2026-03-05 14:10:32.160000","497","False","False",""
"1","1","Arboreal Grazer","rvr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","343","False","False",""
"1","1","Arboria","dmr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","149","False","False",""
"1","1","Arcane Adaptation","xln","Near Mint","English","","","2026-03-05 14:10:32.160000","46","False","False",""
"1","1","Arcane Adaptation","xln","Near Mint","English","foil","","2026-03-05 14:10:32.160000","46","False","False",""
"1","1","Arcane Bombardment","snc","Near Mint","English","foil","","2026-03-05 14:10:32.160000","422","False","False",""
"1","1","Arcane Denial","woc","Near Mint","English","","","2026-03-05 14:10:32.160000","84","False","False","1.78"
"1","1","Arcane Proxy","bro","Near Mint","English","","","2026-03-05 14:10:32.160000","75","False","False",""
"1","1","Arcane Sanctum","dsc","Near Mint","English","","","2026-03-05 14:10:32.160000","259","False","False",""
"1","1","Arcane Sanctum","drc","Near Mint","English","","","2026-03-05 14:10:32.160000","146","False","False",""
"1","1","Arcane Signet","cmm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","367","False","False","2.03"
"1","1","Arcane Signet","blc","Near Mint","English","","","2026-03-05 14:10:32.160000","127","False","False",""
"2","2","Arcane Signet","lcc","Near Mint","English","","","2026-03-05 14:10:32.160000","299","False","False",""
"3","3","Arcane Signet","onc","Near Mint","English","","","2026-03-05 14:10:32.160000","125","False","False","0.61"
"2","2","Arcane Subtraction","stx","Near Mint","English","","","2026-03-05 14:10:32.160000","36","False","False",""
"1","1","Arcanis the Omnipotent","dmr","Near Mint","English","","","2026-03-05 14:10:32.160000","280","False","False",""
"1","1","Arcbound Condor","mh3","Near Mint","English","","","2026-03-05 14:10:32.160000","81","False","False",""
"1","1","Arcbound Mouser","mh2","Near Mint","English","","","2026-03-05 14:10:32.160000","3","False","False",""
"1","1","Arcbound Overseer","dst","Near Mint","English","foil","","2026-03-05 14:10:32.160000","99","False","False",""
"1","1","Arcbound Shikari","mh2","Near Mint","English","","","2026-03-05 14:10:32.160000","360","False","False",""
"1","1","Arcbound Tracker","mh2","Near Mint","English","","","2026-03-05 14:10:32.160000","112","False","False",""
"1","1","Archangel Elspeth","pmom","Near Mint","English","","","2026-03-05 14:10:32.160000","6p","False","False",""
"1","1","Archangel of Wrath","dmu","Near Mint","English","foil","","2026-03-05 14:10:32.160000","384","False","False",""
"1","1","Archdruid's Charm","mkm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","151","False","False",""
"1","1","Archenemy's Charm","eoe","Near Mint","English","","","2026-03-05 14:10:32.160000","307","False","False",""
"1","1","Archetype of Aggression","bng","Near Mint","English","","","2026-03-05 14:10:32.160000","88","False","False",""
"1","1","Archetype of Imagination","dsc","Near Mint","English","","","2026-03-05 14:10:32.160000","111","False","False",""
"1","1","Archfiend of Sorrows","plst","Near Mint","English","","","2026-03-05 14:10:32.160000","MH2-74","False","False",""
"4","4","Archive Dragon","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","41","False","False","0.05"
"1","1","Archive Trap","otp","Near Mint","English","","","2026-03-05 14:10:32.160000","7","False","False",""
"1","1","Archivist of Oghma","clb","Near Mint","English","","","2026-03-05 14:10:32.160000","4","False","False",""
"1","1","Archmage Emeritus","stx","Near Mint","English","foil","","2026-03-05 14:10:32.160000","377","False","False",""
"1","1","Archmage of Runes","fdn","Near Mint","English","foil","","2026-03-05 14:10:32.160000","304","False","False",""
"1","1","Archmage's Newt","otj","Near Mint","English","","","2026-03-05 14:10:32.160000","316","False","False",""
"1","1","Archon of Cruelty","m3c","Near Mint","English","","","2026-03-05 14:10:32.160000","197","False","False",""
"1","1","Archon of Falling Stars","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","166","False","False",""
"1","1","Archon of Sun's Grace","woc","Near Mint","English","","","2026-03-05 14:10:32.160000","61","False","False",""
"1","1","Archon of the Wild Rose","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","1","False","False","0.16"
"2","2","Archon's Glory","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","2","False","False","0.04"
"1","1","Archpriest of Shadows","pmom","Near Mint","English","","","2026-03-05 14:10:32.160000","89p","False","False",""
"2","2","Archway Commons","stx","Near Mint","English","","","2026-03-05 14:10:32.160000","263","False","False",""
"1","1","Archway of Innovation","mh3","Near Mint","English","foil","","2026-03-05 14:10:32.160000","350","False","False",""
"2","2","Arclight Phoenix","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","427","False","False",""
"1","1","Arclight Phoenix","grn","Near Mint","English","","","2026-03-05 14:10:32.160000","91","False","False","1.86"
"1","1","Arclight Phoenix","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","331","False","False",""
"1","1","Arcus Acolyte","mh2","Near Mint","English","","","2026-03-05 14:10:32.160000","361","False","False",""
"1","1","Ardent Elementalist","mid","Near Mint","English","","","2026-03-05 14:10:32.160000","128","False","False","0.08"
"1","1","Ardyn, the Usurper","fin","Near Mint","English","foil","","2026-03-05 14:10:32.160000","379","False","False",""
"1","1","Arena Athlete","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","518","False","False",""
"1","1","Argentum Armor","afc","Near Mint","English","","","2026-03-05 14:10:32.160000","198","False","False",""
"2","2","Argivian Cavalier","dmu","Near Mint","English","","","2026-03-05 14:10:32.160000","4","False","False",""
"1","1","Argivian Phalanx","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","168","False","False",""
"1","1","Arid Archway","otj","Near Mint","English","foil","","2026-03-05 14:10:32.160000","252","False","False",""
"2","2","Arid Mesa","mh2","Near Mint","English","","","2026-03-05 14:43:33.120000","244","False","False",""
"1","1","Arjun, the Shifting Flame","2x2","Near Mint","English","","","2026-03-05 14:10:32.160000","172","False","False",""
"1","1","Arlinn, Voice of the Pack","j22","Near Mint","English","","","2026-03-05 14:10:32.160000","85","False","False",""
"1","1","Arlinn, Voice of the Pack","war","Near Mint","English","","","2026-03-05 14:10:32.160000","150","False","False","0.10"
"1","1","Armadillo Cloak","ema","Near Mint","English","foil","","2026-03-05 14:10:32.160000","195","False","False",""
"1","1","Armageddon","a25","Near Mint","English","","","2026-03-05 14:10:32.160000","5","False","False",""
"1","1","Armaggon, Future Shark","tmt","Near Mint","English","","","2026-03-05 14:10:32.160000","58","False","False",""
"1","1","Armament Dragon","tdm","Near Mint","English","","","2026-03-05 14:10:32.160000","307","False","False",""
"1","1","Armasaur Guide","fdn","Near Mint","English","","","2026-03-05 14:10:32.160000","3","False","False",""
"1","1","Armed with Proof","mkc","Near Mint","English","","","2026-03-05 14:10:32.160000","9","False","False",""
"1","1","Armguard Familiar","neo","Near Mint","English","","","2026-03-05 14:10:32.160000","46","False","False",""
"1","1","Arm-Mounted Anchor","lcc","Near Mint","English","","","2026-03-05 14:10:32.160000","99","False","False",""
"1","1","Armorcraft Judge","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","629","False","False",""
"1","1","Armorcraft Judge","cmm","Near Mint","English","","","2026-03-05 14:10:32.160000","273","False","False","0.08"
"1","1","Armorcraft Judge","cmm","Near Mint","English","foil","","2026-03-05 14:10:32.160000","273","False","False","0.17"
"1","1","Armored Kincaller","j25","Near Mint","English","","","2026-03-05 14:10:32.160000","630","False","False",""
"1","1","Armored Scrapgorger","one","Near Mint","English","","","2026-03-05 14:10:32.160000","158","False","False",""
"1","1","Armory Guard","rvr","Near Mint","English","foil","","2026-03-05 14:10:32.160000","3","False","False",""
"2","2","Armory Mice","woe","Near Mint","English","","","2026-03-05 14:10:32.160000","3","False","False","0.02"
"1","1","Arna Kennerüd, Skycaptain","mh3","Near Mint","English","","","2026-03-05 14:10:32.160000","178","False","False",""
"1","1","Aron, Benalia's Ruin","dmu","Near Mint","English","","","2026-03-05 14:10:32.160000","292","False","False",""
"1","1","Arrester's Zeal","rvr","Near Mint","English","","","2026-03-05 14:10:32.160000","4","False","False",""
"1","1","Arrogant Poet","stx","Near Mint","English","","","2026-03-05 14:10:32.160000","63","False","False",""
"1","1","Arthur, Marigold Knight","blc","Near Mint","English","foil","","2026-03-05 14:10:32.160000","5","False","False",""
"1","1","Artillerize","nph","Near Mint","English","","","2026-03-05 14:10:32.160000","79","False","False","0.05"
"2","2","Artillery Blast","dmu","Near Mint","English","","","2026-03-05 14:10:32.160000","6","False","False","0.02"
"1","1","Artisan of Kozilek","m3c","Near Mint","English","","","2026-03-05 14:10:32.160000","153","False","False",""
"1","1","Artisan of Kozilek","f11","Near Mint","English","foil","","2026-03-05 14:10:32.160000","4","False","False",""
"1","1","Artistic Refusal","mom","Near Mint","English","","","2026-03-05 14:10:32.160000","46","False","False",""
"1","1","Arvinox, the Mind Flail","dsc","Near Mint","English","","","2026-03-05 14:10:32.160000","130","False","False",""
"1","1","Arvinox, the Mind Flail","sld","Near Mint","English","foil","","2026-03-05 14:10:32.160000","340","False","False",""
